f1,f2,vowel,learned_cat
538.647554927948,1471.6340112822606,a,0
494.4108248292474,971.5093831252877,o,1
376.77542046906035,1338.422407272621,i,1
881.2785952813205,2082.7414729443153,a,0
593.6757296158582,2149.9056533353073,e,1
676.5318147279053,1773.8438496500194,e,0
752.9955105400331,2282.2302069160446,e,0
582.0937564419926,1278.796764702513,o,1
544.4496550726232,3197.778920537018,i,1
558.6102482649907,1847.2361553543806,e,1
528.1857228096246,3040.761624305777,i,1
552.0357616084282,1619.1382217146668,o,0
824.9995837076882,1499.583295976057,a,0
623.4026033856162,1617.0931870625473,o,2
756.7746333856163,1203.209344209993,a,2
641.8685245243842,2127.999565003908,e,1
589.7342402528132,1839.20678509551,e,2
867.4198968721786,2473.5462800588507,e,2
556.9802392988045,1404.316096697974,o,0
388.7997064883982,2448.7558572980925,e,1
663.6396566083381,2029.5182380572965,e,2
466.5679712372991,2121.971924094278,e,2
363.88545037498545,1827.6855949013143,e,2
696.541578098468,1131.0790843840084,o,0
867.6675102886237,1091.4698263285563,a,2
519.3103254149136,-56.10723229116866,u,1
583.6167960266147,3251.6888261077966,i,1
827.5876043477929,1601.969554312372,a,0
865.211137800173,1609.3141663632202,e,0
560.6201963300559,2166.0582725381746,i,1
694.8987076439507,1586.317888948192,e,0
524.3796887583023,1117.2173325511626,o,1
498.88793713156497,1030.9303629720175,u,1
755.2352067507293,2242.38398950572,e,2
488.9844596018605,2196.610974948401,e,2
729.9348595519484,2010.674305960019,o,2
807.5192921951945,1545.03820526604,o,0
765.3450703556248,1967.0730652986063,a,2
499.25274949606984,1911.9387121621737,a,1
715.6567520097182,1510.4812803826826,o,0
840.9520119999316,1735.014574441657,a,0
792.9415039408559,1626.3704672744307,e,0
450.56968171609856,2316.2520110369896,e,1
856.360615689143,1827.9682494394833,a,0
644.318082348581,1782.754495763296,a,1
505.9471245242978,1843.2559628363022,e,1
471.7298092967569,2067.4535503958523,e,2
809.0554650350794,1851.7603663950395,a,2
938.643291947204,1927.329097682068,a,0
899.4204867217725,1953.4735649867018,a,0
746.3061577472811,1911.2922573207695,e,2
485.8782942244276,1636.970417175258,e,0
682.9399147129014,1493.0186575216374,o,0
607.903888709586,2283.0690101918735,a,1
747.8592933797963,759.3877961992403,a,0
843.5466026856012,1567.494502661618,a,2
661.6925449087876,2124.200257396217,i,2
606.6682038782637,1187.6062970880928,o,0
431.52488230075346,1767.6487565342618,u,2
930.2752532071038,1653.262582873846,a,2
634.7184145978293,1210.7836768834118,a,0
659.3398852505092,2186.116891090667,e,2
727.4244381490346,1770.3575449244204,a,2
495.7583367138644,1037.0921162447044,o,0
490.483312762722,1801.3132153859767,o,1
771.9814825528545,2578.42838332031,e,2
429.3081141432161,1975.8803209578293,o,1
1053.561785693858,1932.2851746502126,a,2
656.4220024380629,1933.9913839813944,a,1
746.5388232164399,2172.569398468293,e,0
641.3755509001239,1844.6371429863793,a,2
751.8498364143043,2413.070524374117,i,1
733.8650701942104,1058.90379994464,o,0
608.3735374246069,3224.3934267404406,i,1
463.705620014141,1145.767204318744,u,0
872.5481434996275,1091.6649907569858,a,0
467.29566534496297,1764.6921841454532,e,2
687.0046941066548,1600.5765914260205,e,2
384.0131771655314,2189.9662786470035,e,1
764.952406982974,2508.8920046724966,e,2
967.818802839091,1990.4415218248819,a,2
538.5825765046204,2089.948945068808,e,1
751.5551051651275,2826.137710111843,e,1
565.1618899277757,1686.4566113104045,a,2
611.0960367969144,2346.982008280305,e,2
698.9904514774211,1560.6157756597247,a,0
414.9002705717685,1945.0532379193505,e,1
732.8457996035991,2321.3143675306865,a,2
394.0652536446459,1102.7649921697935,u,1
427.4588780581415,1082.204223076737,a,1
634.5693256408468,2588.1041520092635,i,1
653.9865688928384,2013.3388869139815,e,2
619.1978047717532,2338.778701879734,e,2
968.7347433763075,2155.59177425071,a,0
767.5174026934054,2264.2658025459978,a,1
608.5990773443474,1795.6535759333567,e,2
1240.7019908951675,2500.4906605259143,a,0
397.10409828202074,1357.327269064271,i,1
665.5978963402963,1321.495815656156,o,1
542.0827577628975,1628.3815998016073,e,1
964.9597026426427,1866.9954244120881,a,0
851.0312923530581,1447.1100647861053,a,2
460.8098972958376,1896.3082951986125,a,1
534.1558780421674,1618.9577754719155,o,2
620.1601787203123,2668.9526988610796,e,2
892.3465938966979,1501.968740902363,o,0
814.1933088969955,1877.594420001997,e,2
628.7668557522879,1284.6343621494502,e,0
666.1877366796418,2088.016677836649,e,2
393.1328927416413,2698.82976773483,i,2
604.2428036887704,2004.538832943562,e,2
438.51145737068475,646.4930182505399,o,1
489.68729426735297,1253.2231962182843,o,1
753.7872445569524,1547.3242758266256,e,0
977.0210530606345,1258.5666352514663,a,0
386.844184208294,1813.2316757136437,e,2
692.4784703090851,2751.576709359197,e,1
683.4510301623906,1208.8806607112415,o,0
429.55308825387874,1244.041350387489,o,0
656.0900197217395,1338.969257879359,a,0
652.8861506392659,2054.1829417164286,o,2
706.0907954010704,1941.5582856465123,a,2
526.3072833890224,2124.5377770528216,e,2
608.4818542164548,1473.9759045717194,o,2
533.4051727471751,2522.961548951189,e,1
555.69905943712,1319.0615226889154,u,0
695.3352972390328,2103.1336418923634,e,0
584.5957640393532,2132.965412179525,e,1
939.6354799565064,1382.4756695861324,a,0
928.6272455309506,1598.947151398021,a,0
640.120587086261,1098.4900450465855,o,0
690.5007490926793,1053.7548106425484,a,0
465.1274271806137,2083.9232749685953,e,2
791.4196067294442,1632.9246116341535,o,2
410.7724479363103,2074.225560442814,e,2
859.7011790356659,1674.6445204979939,a,0
1022.2418721602619,2178.5416128638726,a,0
454.93401490088945,491.4551918103614,u,0
598.4133878812634,2024.6841096072096,e,1
595.9679047036085,2310.1811550220427,e,1
618.8037071972468,1750.7242712060036,e,2
550.1968907782299,1743.114133611608,u,2
614.8634506224049,2375.7634087704587,e,2
631.2829789290755,2617.6177557620604,e,2
663.2202323156184,2429.2128867171386,e,1
548.7729238992039,2064.2793388998684,e,1
392.4138265863479,2960.434968962701,i,1
390.47124479627837,1649.7923138292251,u,1
434.49621125713094,1170.9015466049673,u,1
528.7178233002963,2976.9343175899176,i,1
325.9630599123335,1334.8273829973382,i,0
398.0299214772116,1774.6126362029404,e,2
761.1896437826983,1720.24404010638,e,0
766.7864384206839,1991.8703417948802,a,2
1104.0020054014572,1939.7861093002361,a,0
741.2788289156206,824.1150464476652,o,0
704.1098565910274,1443.5615661322158,a,0
469.13737489833306,695.1472279511478,o,1
549.8676344209148,2745.541659048876,i,1
732.484525416219,1509.827562905649,e,0
735.5239892661948,2913.1116219966025,i,1
477.38457107748343,1660.043615581583,e,1
557.5062996679034,1168.8267172409087,o,1
601.9483755724731,1854.7408420150223,i,2
903.1753035026406,1930.2919465056418,a,0
692.7384446586351,1578.231066600145,e,1
390.95104112129025,2114.1570991879576,e,1
779.2883593227011,1895.3636056502173,a,1
489.2816334171151,2400.235651061563,i,1
619.6922530959994,2324.6265179000948,e,2
573.0606045615644,2437.8119043215856,e,2
732.3645479156124,1901.9958866465577,e,0
1083.2667114808328,1651.7902266294898,a,0
856.5770538502959,1906.9987568184617,a,0
406.1275432487239,1944.0220791478648,e,1
781.3131202688039,2352.2130681392537,a,2
613.9693246885768,2214.1491825119606,e,2
784.9189626891109,2017.5519562782995,a,1
553.7871851177968,2437.2723577161896,e,1
994.0077443778955,1900.996148567149,a,2
741.8236216085526,1177.5454032486612,o,2
532.3782326318311,1239.6808344601827,o,1
642.2899610902255,2160.106178466248,e,1
663.4916893970658,1283.4807355657883,i,2
1033.77284226224,1376.5514548318379,a,0
474.7109816244164,2257.426647689968,e,1
676.2714095402991,829.6839708224355,o,1
448.16879862488963,728.477027123594,o,1
733.5216310378279,1680.4828663288517,o,0
685.2883187713684,1547.3174161894688,e,0
547.3489158609053,1508.874251670329,a,1
657.2211173237732,1853.3128744386313,a,2
582.0497103442448,1996.986224048238,u,2
590.8512568052176,1868.6940348820215,e,1
690.4965548672221,1913.7518397982255,a,2
582.7384179548771,1280.2115675360935,a,1
371.8189283435347,1122.600015517862,o,1
634.7290606672245,2529.9541303833407,i,1
543.6015893075026,2681.6164824206103,i,1
698.4761809536669,1875.0557950076227,a,0
895.2582630221327,1557.014901228914,a,0
803.107729177652,1064.8630398657333,a,0
611.694811574517,1843.7823584238758,e,2
577.3021252936923,1259.9100137403098,o,0
636.8553969096206,1668.3712354845113,a,1
596.2428889455755,1466.0301988657038,e,1
817.2899180155358,2059.534066227896,a,2
809.5757277117598,1642.8856211576788,a,2
744.6814985092794,1491.0268846793315,a,0
1086.2470825444323,1848.9543489509326,a,0
783.2971595510925,1526.4384529262454,a,2
619.0217722765619,2558.619612565571,e,1
837.4508682572667,1932.717476917351,a,0
672.3561139604778,2235.560486124631,a,2
668.8469493047483,1858.9673245026747,o,2
713.9827219829014,2375.942851550763,e,1
393.4988048806591,1954.571317401415,i,1
860.0619683746638,1821.1546301004498,a,0
913.6933829537597,1639.8633650128672,a,0
482.76358984134146,1945.9008856527548,i,2
524.553672062537,1505.5481136376027,e,1
751.6023742281853,2134.915720593134,o,2
721.0269198560826,1580.7484836243057,a,0
573.3673337376101,2170.77471017256,e,1
392.3311579380968,1858.0652644028755,i,1
651.9075618223728,1297.879920304161,o,1
677.628235809204,2549.3601689527386,e,2
608.0265057716305,2081.8125739614347,e,1
596.8127421829546,1596.3642259379517,o,0
784.0988021258163,1203.2045785092132,a,0
854.2418474761655,1768.794519790673,a,0
807.0975460521457,2208.9104281223445,a,0
285.91439664003195,2442.216988767723,i,2
767.9841259030761,1615.3578851965563,a,0
736.6755234006133,1353.4693165408744,o,0
339.906441559938,2016.5767171279888,e,1
552.3483141260027,2244.2612284682173,e,2
724.8853600768454,1979.8421946819408,o,2
648.8684211929515,2062.9032491520247,e,2
926.2315920887847,1100.2831543475331,o,0
622.3112369044213,1368.9609514937424,i,1
487.7409982033254,1363.5999087314647,e,1
599.5803605086377,1927.8254243275123,e,1
450.52414734463383,930.947535578181,o,0
517.6273876769998,1166.9820683890252,o,0
628.930433712363,1747.8269761585461,e,2
927.769032741702,1918.1818532235886,a,2
639.1560985528021,2060.0381701432725,e,2
701.9295649394229,2004.7707070289994,o,2
523.2126444869414,975.2294548384709,o,0
653.8528186515057,1404.8123282176302,a,1
470.85730450286803,2416.5656226869028,i,1
674.373273893067,1688.1837771565001,e,2
617.206952749689,1230.065274044689,o,1
415.6972918117777,2012.0799620509758,e,2
557.7044336902856,2038.5638272281547,e,1
854.4366304033992,1586.71652703253,a,0
972.9727507504169,1889.7702094838144,a,0
783.23191471498,2365.8667309082493,e,1
920.4505043936983,2118.8467678878937,a,2
648.4330238392173,1107.1185133399604,o,0
598.1916287168208,2444.29229446125,i,2
547.9369258926199,2058.7337971724337,i,2
1012.0713644049542,1832.2357354454648,a,2
591.9694754705396,2084.34779116468,e,1
943.8374387125048,1501.4221436995012,a,0
549.0926552273697,690.8191158264675,o,1
569.2317362057071,2806.1956804203855,e,1
573.3790647377245,1772.0755808684485,e,1
703.462186590524,2203.7947542560473,e,0
654.5974029880963,2346.933072791545,u,2
596.4770006645842,1036.1402669681725,o,1
579.3139914088512,1663.5496680859692,o,0
538.1343617540296,1980.4006816088774,e,2
790.5926897296437,1973.8105428453318,a,2
487.0789704663007,2502.246921251757,e,2
774.4278972669972,1086.7251193950065,a,0
626.8327758137151,1959.0164016826773,e,2
526.8150597043701,1619.6973001353347,e,0
547.5748491561535,1931.399308853018,e,2
550.7504821201977,786.4716111575988,o,1
622.1609153230324,2409.123925914262,e,2
888.1692579808172,1514.9665557931307,a,0
647.5037206737826,1820.9731246489252,e,2
640.2762265097908,2150.5341042111186,o,2
561.7379107372129,2101.036425408561,i,2
588.8198323112683,1840.3748421191638,e,2
611.6334187331914,2203.1833330373665,e,1
431.39804971698345,626.9941288011146,u,1
686.0759404945918,1145.9579581022108,o,0
507.659270705957,1777.5237770721055,i,2
541.1339090134161,1714.3645326906112,e,1
953.2716656213488,1803.9503358248433,a,0
920.2750234560651,2054.9406586708074,e,2
606.9060385899072,1168.0347149221698,o,1
725.1041624853115,2053.0169111924884,e,2
506.7622645678879,2250.915923202495,e,2
626.6646599318021,2352.7845496737996,e,2
462.275645245009,1871.8155920963807,e,2
684.9120555421214,2067.1733479311124,e,2
468.1537629761617,877.3034899635552,o,1
605.8014875166368,1926.7441727504836,e,2
637.2472253115103,913.956565518989,o,1
655.4712916710469,2399.08786582444,a,2
714.077624366865,2730.981074001007,i,2
814.0168414221898,2012.3496364741347,o,2
540.6981582557532,2029.7256584712104,e,1
890.23481000088,1749.6361363291749,a,0
965.4133452411421,1375.858960950807,o,2
697.2510622926459,2025.4468223574947,a,2
912.0327320470597,1596.636522306016,a,0
610.3938324325921,2065.961362363326,e,1
789.3033876348396,2180.2336798297597,a,2
690.8981846399429,2419.267740157386,i,2
508.0526651085922,1557.276805668269,e,2
606.0238328763371,1161.6948331763347,a,0
740.4137814830704,1920.7748274894388,a,2
613.3185037230229,1147.5392887804285,o,0
617.3781104344563,1864.7382678390738,a,1
551.3611302924543,1274.9555853799286,o,1
748.86610429572,1627.3109683572716,a,1
473.6017424639911,1565.7110627045772,a,1
551.4376456554463,774.525691499469,o,1
725.6419701630309,2382.2618149171067,a,2
640.3879698693067,2002.5160469992359,e,2
870.1009903721924,1707.6268117383786,a,2
602.8235858208645,1492.0670503008905,e,2
745.4575816834547,1014.3740095442472,o,1
698.1457218747222,1804.4296559267675,a,0
861.6609223421532,1802.7495794745944,a,0
615.6634881396946,1899.8259910636211,e,1
447.55842026306857,492.5073992044005,o,1
658.6461013550633,2314.860592585387,e,2
634.8182267852067,1914.030318747695,a,2
679.0616726531215,1182.3425024612363,a,1
465.9633189983544,3203.204427471501,i,1
471.5042395261444,1672.3731520398078,e,1
882.5289274033779,1606.242858720035,a,0
532.5386261406098,1084.208270605003,o,1
589.0556733344929,2038.6333651025984,e,1
889.831088267805,2126.4274713934274,a,2
798.8758101972996,1258.0477753322457,o,0
660.1290124592953,1437.1114366048137,a,1
620.6133155125735,1426.213785933868,a,0
724.2831696052579,2242.0095763893914,a,1
741.5937015439177,2170.158239559427,a,2
472.43078577873496,49.42852848726284,o,1
641.386438731264,996.999844303344,a,0
422.1866976929067,1169.5267740512122,o,2
519.7680275048601,1905.4127599446895,e,2
733.6659091770094,1171.5427529968772,a,0
772.7878338790331,2005.4143333902646,a,2
492.8542932936241,421.5298449192759,u,1
557.6767911649596,2498.775362385575,i,1
685.4575305778644,1832.3318034941003,o,0
746.2107664127273,2389.8980939096054,a,2
526.1782069790589,1394.438273256057,o,1
281.5765833666829,1112.118433055405,o,0
537.6784058472351,1668.152577023773,o,1
880.008773121213,1424.4887665993347,a,0
701.0753649785473,2010.9779921669997,e,1
662.2490277718291,1875.3240069354447,e,2
932.9017927766606,1959.4638210824983,a,0
330.84987473293586,1568.320679870803,o,1
438.9790543853383,1869.9906060032565,i,1
843.0447949991453,1531.4887815398781,a,0
696.1222293923087,2107.5356978568725,o,1
594.134335985309,2225.252325312389,e,2
434.7085094555923,781.5341294487027,u,1
683.4620276174078,868.8076152712265,o,0
747.4131679366958,1681.835991523088,o,0
460.82059134933525,1794.8871444957485,e,2
873.6490032567118,1469.8005517484319,a,2
714.7927326910722,1623.6349436785003,a,2
553.5653159213547,2421.528796649664,i,1
715.7471114543351,1569.1424520155183,o,0
649.6735085238732,2151.410228368016,a,2
786.23762217874,1879.1714356016664,a,2
664.9493194917516,1210.9964953683532,o,1
