,f1,f2,duration,vowel,learned_cat
79,438.07308030953953,2459.692920332323,194.99712625192373,iy,1
80,435.74214838276663,2616.874005159326,117.01943134319681,iy,1
81,746.5848564746664,2116.7083124965648,67.56490565224723,eh,2
82,880.3004594644935,1611.1192026718372,113.29026772152058,aa,2
83,1019.0136822287734,1709.636447173912,43.25742526712334,ae,2
84,1155.0910314333732,2037.7590574807555,121.27984816591525,ae,2
85,560.0657585032897,2274.1187910774115,88.99409051030392,ih,1
86,766.3104513287117,2069.3511002417154,211.78644349346933,ae,2
87,780.989077811213,830.2041786440356,92.45363136328855,aa,2
88,466.5315277347868,1943.5079765511355,53.75677539974661,ih,1
89,542.2928003725824,2047.2144591593278,130.97769999386784,ih,2
90,577.7186396279701,1269.1799807685811,91.83613517411308,uh,2
91,767.163323996882,1208.391302185316,99.37545319652453,aa,2
92,704.7341560662716,1414.9288958228008,119.04152197665115,ah,2
93,459.17347087771583,2540.4541433249856,108.20065019018796,iy,1
94,538.1530566056935,2020.4986642613262,100.16955983335383,eh,0
95,685.1405076778644,1650.393150590952,20.623412916005122,ah,2
96,811.3539257132711,1849.9011779110228,89.68724588703036,ah,2
97,788.7573531158823,1672.5064582120635,161.54175894187398,ah,2
98,453.7333318852595,2223.191460264917,154.08415600638264,iy,2
99,690.7914393994395,1813.254465967114,66.92672294621309,eh,0
100,482.80535704088607,1690.827860045698,90.78225867549682,ih,2
101,428.00946846895334,1660.7330646536625,70.1244423165194,ah,2
102,771.595466638322,1140.428829829428,134.82646748977396,ao,2
103,429.48456597396216,1900.621727113137,100.6030231670504,ih,0
104,393.9414034039703,2201.605431742582,51.94635622815638,ih,1
105,530.7639108213525,2246.8780745696213,5.805127264405982,ih,0
106,637.5463492204965,1661.2779532926256,172.13456952677808,ah,2
107,618.7480677900826,2120.0109169125863,172.74507199845772,eh,1
108,819.8026015448509,1420.8764853820755,125.52389078528792,aa,2
109,647.405246453017,1893.8791640121356,119.11556455084965,ih,0
110,519.4290567298856,2545.7331284741517,174.01264356831678,iy,2
111,561.1195224016593,2212.5592737034026,90.95430428735978,ih,1
112,696.8468111452142,2420.632042293668,62.056773820868784,eh,0
113,616.6318419680061,1830.2428412096288,-31.045486417176477,ah,2
114,592.527123539874,1587.972625699763,-17.70112562186614,ah,1
115,646.1805847954662,1421.400059016253,28.929915228522127,ih,2
116,343.7167269059777,1381.562494438919,201.70595285286737,ih,1
117,498.92358204004717,1398.2581988393356,109.3929713804985,uh,2
118,558.4757752872484,1963.7454015529383,101.06706437457595,eh,1
119,356.08515363600986,1645.8806945199099,69.44151060040653,uw,0
120,891.512443412659,1567.7774398693748,76.45348495775265,aa,2
121,707.9480840761935,1546.5014637698262,67.26661998402776,ah,0
122,583.8001809429054,1726.297124271801,114.82690542513006,ah,0
123,777.7270783185959,1564.2584131477481,47.066276860329495,aa,2
124,350.554984931077,2693.147164381982,107.96929745658919,iy,1
125,455.3780693006079,1382.8043296233698,70.55381168767738,ah,1
126,626.8151841274495,1874.1557948917475,87.62816120961783,eh,2
127,962.3876243773418,1575.0563951670065,36.194612941393544,aa,2
128,478.2194909106605,1674.3590353380687,87.15989871655711,ih,1
129,515.9844756376492,1344.5678884795618,141.96652150344556,ao,2
130,315.49973371394384,2090.7661760396427,67.82137081875216,iy,1
131,317.66643457244584,2483.8829356644405,82.11530546228785,ih,1
132,483.97129852118053,2303.274290164403,93.59771577791946,ih,1
133,873.907380966545,1910.4556817469434,81.9145745168889,ah,0
134,432.47596735024473,1712.0160368104146,-30.458947597841373,ah,2
135,588.6775816633466,1622.1634305990958,-52.614841265651734,ah,2
136,811.7478970702945,1393.7287702045794,82.51996364511844,ah,2
137,486.0101862467365,1667.885257508323,93.05812490334984,ah,2
138,472.0863382411959,2587.1562628902275,93.29404266793217,uw,1
139,411.65961601607,1172.243719055231,35.38280496083564,uw,0
140,743.94707349972,2568.3594557328615,68.32870708541532,eh,0
141,566.104133899279,1399.378621145538,105.53576384835837,ih,0
142,557.4200675852333,2451.21450054624,3.865623071312754,iy,0
143,498.5014232837747,1989.2224689853276,52.938147543656655,ih,0
144,615.020905809498,1321.3630628665132,163.58218820648273,ah,2
145,576.7194231182931,2295.2369762629687,133.2895301746825,eh,1
146,548.6836816643795,2800.782760224395,72.37449775826747,iy,1
147,464.0058716282438,3047.330782364562,-8.323997262823156,iy,1
148,459.8315207233627,2227.485202560823,83.31458693730663,ih,1
149,442.52119042766356,1571.9715270417305,143.84628096381664,ih,0
150,791.6743728096949,1826.5229425124028,63.211304183734825,ah,2
151,940.9535914705618,1561.6397913017124,196.3898898834234,aa,2
152,604.5085458751976,1740.0770465274456,100.11555102379585,ih,0
153,593.3345696414049,1515.331173630485,-33.03848614469615,ah,2
154,726.702993617362,1680.212514421127,124.19596025389023,ah,2
155,878.3232984183492,1968.3534380752499,92.75176119128473,ae,0
156,938.2133033533818,1787.9997299217425,116.4980302074381,ae,2
157,581.317793010054,1495.9926475947768,-8.79688844652705,ih,2
158,972.9454723418457,1234.864285547682,119.99764766529243,ao,2
159,970.9885175915254,1554.1364959611128,109.25805402671216,aa,2
160,712.5423164632011,2065.8363892453763,92.7526507235018,eh,0
161,648.1154436134553,1590.1827104406643,73.73874808350946,eh,0
162,712.882651793811,1448.1742703470366,121.75325555476124,ah,2
163,749.0449068693939,1663.1571316717248,-0.13160235506072127,ah,2
164,443.8855318767138,2254.714999279617,-16.112326897767204,ih,1
165,309.3361178435126,995.6677898343249,-114.419395440732,uw,2
166,576.438602607725,2171.308786400438,185.36058444843005,eh,1
167,596.8789121446522,1754.3191268752003,68.28400707277078,ah,0
168,226.51044622232865,1921.0862689187088,-67.99896103479261,ah,2
169,521.3092163303885,2024.1473838589845,94.94529864913471,ih,0
170,723.8440355389611,1631.399020252743,27.55268908845826,ah,2
171,492.72132523084304,1720.2737133379069,-2.1616121956856205,iy,0
172,588.926544228925,1712.2308313840444,70.09634193285638,eh,0
173,693.0044707345972,1790.7011394009148,29.86151427394556,eh,2
174,741.6203490057401,1436.2619747446292,230.83737421445707,ah,2
175,602.5644772915406,2274.8109477313337,116.32253622492686,ih,0
176,633.829096563589,2124.2714914124567,84.6391997479341,ih,0
177,554.8449958647585,1832.6178920539303,83.4895820116567,ih,0
178,615.6144115977086,1541.6115416435748,62.65088827552482,ah,2
179,395.92631890458665,2260.4806143209885,82.40122158587478,iy,0
180,680.7379785579545,1689.833725940043,119.59963986670381,eh,2
181,479.82131744561156,2014.4816356471213,109.53975393130955,ae,1
182,386.1263909824086,1604.7191526833242,103.26786174752738,ah,1
183,561.616250561235,1456.1450849755809,38.718197015470004,ih,2
184,510.6896866680717,2100.3647093584086,116.24519280655386,eh,0
185,291.8499514807453,2289.126265411744,252.71720166101838,iy,1
186,604.1656095301595,2058.8119425415566,144.9660805896776,ah,1
187,841.9097897198537,1697.0995531107224,229.34860754731724,ae,2
188,669.7259498334039,1580.7566596441823,112.50112572791551,ih,2
189,584.6513573219798,1658.092726078084,122.53096974305168,ah,0
190,406.0036130581147,1681.7485500906932,70.59452680065937,ah,0
191,871.8569017619037,1921.6453921312427,110.21547375716042,ah,2
192,535.2878323520015,2304.3543001548624,109.9213021512703,eh,1
193,503.64404391915,2048.952438395377,109.64889188321011,iy,0
194,470.4492676910352,1992.6008204145771,47.72717539160552,eh,0
195,394.59788790427996,1647.7103800787443,55.72358537704597,ah,2
196,558.4800780505672,1244.663103374846,188.9530516200503,ah,2
197,761.653897275643,1339.0295776793878,20.734020221105894,ah,2
198,475.293261692163,1877.7280054875648,132.5826073138499,iy,0
199,228.0661574292719,2390.6563313144948,218.2662816897148,iy,1
200,537.7800154066775,2280.017081650021,56.39235973835322,ih,1
201,502.17562371612024,1393.7875856140554,82.32816802592016,ih,0
202,436.4812299588179,2599.2283361873824,81.29626225852846,iy,1
203,416.6059361378185,1962.2711615645946,95.49749502620958,ih,2
204,495.27130777227563,1568.5966147198842,71.95919131769942,ih,0
205,653.8100140347009,1149.7886295543813,246.50212460313574,uw,2
206,365.77695160377897,1895.2389193794559,56.743226536691225,ih,0
207,720.6812702009279,2120.297632909973,111.94586918603467,ae,0
208,568.8199192769009,1740.4793635534038,119.85768006858731,ih,2
209,918.073289424593,1196.3310281326085,16.51422386940638,ah,2
210,683.3186002292027,1970.5760303435259,85.60784116925683,ih,0
211,365.0914336146677,2299.414530476726,138.31856548573754,uw,1
212,569.6910589429206,1725.9695306776337,224.81822584404188,ah,2
213,915.0868031329969,1738.6877372006866,154.748332763162,ae,2
214,410.67992394874517,1928.929289170925,51.13686290467379,uw,1
215,865.6950051268095,1404.2212146413135,241.4785107055682,ah,2
216,690.550470422868,1514.3078234356813,52.38396368660408,eh,0
217,835.9115284672915,1671.2093002194808,222.65448791778806,ah,2
218,454.57833197307554,2855.71406587864,26.738881194744593,iy,1
219,461.34765011603196,2524.5857056275863,109.19672499044466,iy,1
220,819.9618130314208,1711.3922977586728,61.641995344562666,aa,2
221,482.5611184937206,1432.8981398117048,90.8338757794916,uh,0
222,367.33837427441244,1691.0525476789421,80.8821100826939,ih,1
223,890.2295315243985,1968.8060166100806,8.20678988397674,eh,2
224,639.0717801789657,2407.779436612517,80.21769511389314,eh,0
225,876.2540675017607,1445.9298143143944,52.827014413459814,aa,2
226,405.65983916501784,1865.2682794876928,122.26715233145123,ih,0
227,610.9933012743703,1228.5369876612979,194.69142768865996,ah,2
228,614.5454770547394,2451.60486866746,-14.145420961724255,ih,1
229,595.7581825200258,1823.0736585818872,42.92625815188477,eh,1
230,432.5199354524309,1869.9334610168294,93.31150173055752,iy,0
231,401.68434428391095,2717.4847089776417,44.941340268673855,iy,1
232,684.9917227214123,1654.8060382215228,49.189358646371645,ih,2
233,478.8104186233153,2200.764323082054,67.83907785780741,eh,0
234,799.2597817477986,1423.8015251545219,157.77756751732633,ae,2
235,681.8353483095871,1721.5739091077126,93.26052931117312,ah,2
236,549.7614609474863,1825.608488234144,31.521367413818112,eh,0
237,710.0499063423357,1569.7272092886842,163.08754672111343,aa,2
238,849.3237306946457,1285.6415090429725,66.56287572786715,ao,2
239,883.4405463742751,2089.6843484735996,244.4304405168623,ah,2
240,701.2754865342253,1192.0451246372404,14.696909119344966,ah,2
241,882.8090361947949,1630.6738502032392,59.793625651666645,ae,2
242,344.0928179966071,1404.8401687894413,66.18301721461123,ah,0
243,710.6949573581801,1741.5956270686777,144.57141003220957,ae,2
244,607.3713287670982,2352.901698929312,81.30142124146835,ih,1
245,388.08972536530774,1890.9898265149664,143.74766679243376,ih,1
246,942.9595065894043,2197.0279090024533,138.13651308868526,ae,2
247,893.4310077660166,1848.6782469152668,179.29859499589952,ah,2
248,752.4831474408633,1716.8748302713284,12.576623791914471,ae,2
249,381.02296791260045,1898.9993915235743,38.032972593459554,eh,0
250,547.0147503676646,1496.8807465338464,5.118071147025844,ah,2
251,467.1860604199394,1783.3073583805271,102.12918838204793,iy,0
252,410.9836436211447,2225.501362471155,51.341184438227664,iy,0
253,354.95034360081485,2201.857725482021,238.41578732613584,iy,1
254,879.0923260941881,1490.3675223513374,188.04585079789302,aa,2
255,299.5420507208412,2869.6215103462096,107.72783610382962,iy,1
256,486.1854919697009,1701.0439573028762,80.55708888495558,ih,1
257,421.30219034750894,1647.0938109850485,108.7943094329882,uh,0
258,689.6857567760486,1587.5304984427469,47.971530930744684,ah,2
259,809.0562039495694,1184.8094581823884,56.24811268910877,ah,2
260,513.0285707022126,1844.0582413497777,70.39912822167638,iy,1
261,563.1917029418232,1789.5504442308593,25.78155794298688,ih,1
262,735.5689011046757,2351.9225422075688,50.19061411596935,ae,0
263,784.4542659021746,1372.5560901771846,65.18834654247016,ao,2
264,361.89388496616044,2854.476544947811,50.960505366501614,iy,1
265,788.8597175916796,1562.900194064512,39.36266313672702,eh,2
266,513.6654564484306,2236.847380114249,74.75295458632104,ih,0
267,703.0294268138019,902.1863363053234,-75.53789585785881,ah,2
268,526.811756676304,2129.491370076104,77.05319110132508,ih,0
269,840.5495612665821,1275.8969689385553,-9.251603580181964,aa,2
270,504.8608823139908,1838.3624363152016,-35.19830052104939,uh,1
271,515.215523782355,2550.7980339351793,115.12336030155049,iy,1
272,694.6888567975053,1981.2660573321687,39.703789004755656,eh,2
273,503.3379869740401,1569.1803007041265,91.55512507284402,ih,0
274,404.6328437517082,1956.9136610603314,129.02443534341506,iy,1
275,489.0148969008098,2173.847335460081,79.66613341862923,ih,0
276,846.6662408597534,1650.0344060428765,-100.5821895108501,ae,2
277,527.0999890393837,1788.333658013666,76.48522895685288,ih,0
278,346.4399938727967,2043.1352441900722,55.38710570559634,iy,2
279,651.5718046116222,1371.1116883540615,26.143752711560566,ah,2
280,794.907513527223,1966.0672603275004,89.56948636612157,ae,0
281,506.45110570602424,1698.5452854720445,248.93543165462714,ah,2
282,556.7474254458996,955.9642289875721,76.71847707099334,ah,2
283,567.4863013377686,1710.9781970105844,81.95283638521857,ih,2
284,759.9087596824892,1536.8364174039634,104.31879897065527,ah,2
285,980.2049119850368,1315.9030417080648,93.89362478773563,ao,2
286,401.22469181867564,1902.2435573373002,92.64793229731049,uh,1
287,796.945116403992,1720.8543707282417,95.17089590906771,ae,2
288,518.0572202574028,1969.8425126791442,69.0088985748518,uw,1
289,701.4212654245976,1968.3297006788112,125.48040704338098,eh,0
290,739.8515476363469,1369.3556555948524,147.74129502536317,ah,2
291,471.12239967755636,1900.0513115840913,54.24527124397955,ih,0
292,498.18127906537285,1500.585431586114,29.84590251140206,ah,2
293,713.3684746114595,1697.1290426751698,53.816296394556915,eh,0
294,568.1850814367642,2161.4193691738105,103.52337428269387,ih,0
295,991.6972055982765,1628.0480733232148,200.60935995813537,ae,2
296,528.3086120986422,1819.686047117445,55.99657306356511,ih,0
297,588.047455936667,1374.5216979597042,154.80134886488588,ah,2
298,525.2192460878705,1691.6298269114804,83.8765840701689,uh,1
299,491.20405699851057,1838.4576225796907,14.104711906245946,ih,0
300,407.34918191780554,1595.0732471157592,72.14409034932291,ih,0
301,301.60554386239784,2312.787536484127,115.5747253723735,ih,1
302,399.77516364157435,2384.5882790374085,32.76401503705992,iy,1
303,923.5817520523783,1907.8749822250315,65.17334909029795,eh,2
304,809.9180096283399,1258.927334563996,101.45534422563449,ah,2
305,695.692643825476,1635.274438998922,-58.56057475778363,eh,2
306,568.7487620914325,2285.6009305209013,90.4578508912974,eh,1
307,677.8054024693575,1269.1092709628938,164.1241084021703,ah,2
308,524.2487084973613,2007.4695983862525,137.17308510183102,ih,0
309,416.69126509849576,1986.424488666285,134.92834725005653,ih,1
310,670.2719950892864,2416.8428163767426,122.17274022250943,ah,0
311,392.4215334014484,2264.3128380162884,78.189630591466,iy,1
312,942.3429678237527,2168.6121974108178,111.61885958664993,ae,2
313,613.0088536155565,1606.8921793636193,108.27079482704946,ah,2
314,297.5607911359152,2200.9337645229307,111.86743709293259,iy,1
315,350.97674857968065,2352.3522697804256,113.78033554091529,ih,1
316,638.2469782369278,2435.535526676095,113.26569732877374,ih,1
317,341.2963434306687,1862.0767688904054,202.65543404424804,uw,1
318,659.656738210163,1103.3277376980232,109.03335421871498,ao,2
319,500.59091868468835,1869.0911889780896,95.30046959289184,ih,1
320,798.8788702019434,552.6407623120272,203.3265418668991,ao,2
321,878.9657183343735,1729.3765042699276,137.2923345651201,ae,2
322,712.7626032759316,1727.8141030477318,154.19042966092417,eh,2
323,765.1960375911801,1421.759305030518,211.18223005969537,ah,2
324,604.1205679707542,1973.8434229010359,176.88111556881915,eh,0
325,260.75500359565666,2610.7660764125426,217.99833761578415,iy,1
326,534.1185900761959,2083.7658400207956,21.201198237454612,ih,0
327,634.2879440330518,1797.1196377157642,93.07189873286079,ah,0
328,954.3065720415636,1421.586751311172,122.01243806421462,aa,2
329,715.0968100203452,2424.7561651187893,79.68300786160597,iy,0
330,445.7556761299683,2650.6032758527535,10.619334066759762,iy,1
331,606.3840808269638,1491.904067424794,78.84661060926454,ah,0
332,786.4727855511738,2023.9099309047735,86.5522225236542,ae,2
333,653.634367490685,1266.9126396192864,106.04685290442973,ah,2
334,783.3879197298539,1705.3954549093285,15.339802532116678,ah,2
335,513.688820741251,2625.4071368112786,242.8305139925166,iy,1
336,610.3164026863559,1511.1214824898098,81.00796177857889,aa,0
337,508.6917621846475,1322.4119568917695,154.89141496572893,uw,2
338,558.0728163213175,1960.6991710059503,8.224497110185709,ah,0
339,898.449015088466,1432.1123059031097,169.3263763635257,aa,2
340,547.0088118547015,1974.8483004730015,108.06773582553517,uh,0
341,725.0623036182654,2114.319442077547,88.63365516394309,ih,0
342,904.9650797695323,1888.8584772613096,43.41894154455217,ah,2
343,756.7698755307342,1256.2614092921115,40.54094852667089,ih,2
344,741.7112527398405,1999.909037592663,48.63867046526134,eh,2
345,723.1225457074158,1461.8167300082619,74.20567624016832,ah,2
346,689.3202964989728,1806.7537032840467,187.49563138605646,ae,2
347,386.8600764781082,2218.341808761488,16.110979081017554,ih,1
348,361.2600220921163,2705.4936866953835,128.0606964081388,iy,1
349,455.4228651954694,1503.6503646931435,45.02557747072845,ih,1
350,502.64996419640454,1867.8655713987453,56.558446373014235,ih,1
351,311.8895569230326,2170.4956728120087,185.03717413004648,uw,1
352,597.0509718850094,1617.9756859946385,126.99613526501525,aa,2
353,575.8794171610589,2217.579136785121,79.49901902441617,ih,0
354,313.2712418168401,2121.607634918453,153.98444275210363,iy,2
355,648.0760756024266,2070.841261361698,92.72710111013527,ih,0
356,620.0622550556818,1858.6910549914444,-56.13774235391733,ah,2
357,499.30640290763967,1913.1664489376117,40.46240717800687,eh,1
358,654.0334891416351,1376.8986084910512,103.09816780821902,ae,2
359,564.6025772631856,1871.5650739844564,86.51832613220162,uw,1
360,608.3827685896542,1359.602555148473,26.644231455954035,ah,2
361,469.3091895673113,2835.073666158163,154.76957439946773,iy,1
362,496.7657562349446,1915.4039113591405,-7.716503170698914,ih,2
363,775.4588069075501,1828.9502177146103,87.3703087685745,eh,2
364,624.3366129523046,1926.3563866173465,44.92129473944845,ah,0
365,267.30418692806643,1551.3495721825634,173.0707956996581,uw,2
366,628.0005719441504,1738.8922869150974,62.08541394765337,ih,0
367,547.4767922403778,1715.7236961987287,65.24050974757951,ih,0
368,417.7037608473062,1734.4610615828533,101.87037913383195,uw,1
369,389.17291736027255,2759.3551411316644,127.57688160046027,iy,1
370,436.8885720190081,2649.541273338733,116.21230369933186,iy,1
371,425.13776093060744,2221.271949416603,55.76259407506263,iy,1
372,935.4314329718003,1396.9281529287584,-110.5197337994118,ah,2
373,398.58765943410395,2763.7874621010656,104.9605898077809,iy,1
374,426.0625984347399,2569.1380080820504,95.6796450784788,iy,1
375,757.8822106188217,1893.0739653098776,90.70249538464188,aa,0
376,661.824043909579,1480.326727856176,78.33463457162858,ih,2
377,763.1569475154673,1858.3311749876298,44.07537106728217,eh,2
378,563.4804003888074,1901.9353761412708,100.4720115443981,ih,0
379,541.4269859865743,2076.7418897603625,83.29530945276694,ih,0
380,728.6563588715071,1396.9432167010227,136.81750357286566,ao,2
381,754.3265935020108,1462.5730516870387,138.43165013903982,aa,2
382,590.1982608276755,1544.9430786354255,74.63911948846479,ah,2
383,604.52425665484,1354.0994947266192,138.15282377875508,ah,2
384,499.5035063120296,2155.59783686553,-18.13934488884307,eh,1
385,580.106298218245,2486.4842583569784,50.092080835211725,iy,2
386,791.8298278545084,1091.7515255653734,165.0384869937232,ah,2
387,731.1390317943268,1346.549045620568,63.19698586859108,ah,2
388,569.4399153260543,757.5713722982443,144.50598749405634,ao,2
389,874.6926488170527,1719.7630602973509,92.66449334898174,ah,2
390,575.1680249326517,1967.2299110235358,199.8941426068036,ao,2
391,651.0684316243378,2136.627757650638,143.36697364336956,ae,0
392,576.3381813597599,2498.5989533654915,108.32874774875401,ah,1
393,524.6921364548264,1455.5478292249527,158.56351366565153,ah,2
394,842.0776294142174,1627.7169492816267,-2.3329630789522326,aa,2
395,484.54514686727043,1947.1114922607383,-66.31110755983751,ih,1
396,380.0102126822208,2477.921408575967,180.4404388215889,iy,1
397,821.8834203802048,1607.8253104467888,8.56863954760533,aa,2
398,549.2450278302136,1666.0867910668308,280.2631872236645,uw,2
399,688.5525149489571,1708.7569898683118,136.49898726835534,ah,2
400,549.0274419102755,1793.3389598759566,137.98799334005912,ih,0
401,565.8920624709275,1666.6242689155104,49.107733006732985,ih,2
402,569.1884991071317,1734.070690656675,105.43232305597557,ih,0
403,535.054122076301,2272.684966301963,127.13710693739642,eh,0
404,693.9716999154248,826.363755866937,59.12456713959686,ah,2
405,496.8323675647122,1591.3307521091394,109.55944280739538,eh,0
406,430.1935379940606,1670.0129419811608,97.8616209482685,uw,0
407,442.1330431827372,2075.313410701516,50.13558340215584,ih,0
408,470.02662268672924,1659.3374306847634,81.81284913334065,uh,1
409,555.9825917390128,1970.3830533423506,68.06584902974572,ih,2
410,721.2024190613832,1607.484522103523,-58.91890175595097,eh,2
411,495.77114349819334,2313.208596036127,147.056989399265,iy,1
412,684.5189588120106,1952.4042490557101,30.042413941240568,eh,2
413,412.0916923259597,1914.9825401629796,50.05958643599626,ah,1
414,536.1419007883904,2672.036602888097,-32.56509695131635,iy,1
415,577.8819197227092,1531.1606399151824,81.81614391545045,eh,0
416,545.27269950053,1795.8085376728914,156.50251444748017,eh,2
417,492.26116838621044,1987.2515018227282,11.59128804074696,iy,1
418,741.9127095646838,1122.2541637613172,121.74066127741173,ah,2
419,805.5827107047878,1954.0678175052115,35.24278056522681,eh,2
420,632.935842704178,1707.68841192517,84.17128365638288,ah,0
421,785.2699772590402,1719.659844358364,98.73886325478105,ah,2
422,753.5303009913447,1471.567994418689,245.20823817669546,ae,2
423,345.039333443703,2492.880582812209,177.0501788128203,iy,1
424,614.3823592325043,1722.468915185572,178.41067345568018,ah,0
425,567.2999271624902,2186.0932879423044,99.66962786837648,ih,0
426,510.5402068697652,1416.5587170478038,46.92767455190574,ih,2
427,910.0900174108803,1415.9880082811526,-8.332179146581382,aa,2
428,465.61695693791154,1562.7105763253294,8.567224353214087,iy,1
429,460.5881839938951,2439.1256914692294,82.18807982724043,ih,0
430,597.2273823634773,2292.692078131884,47.31898043329558,ih,0
431,532.172876710337,1894.1185432761365,34.90068981851164,ih,0
432,811.6879313177075,1205.5894295788707,219.26787100352954,ao,2
433,743.8137768555115,1049.1904675586775,111.814217396311,ah,2
434,427.92491391673997,2193.823084435009,-1.744266184211952,ih,0
435,406.69616610896514,1723.6576612851723,94.34934894364163,ah,1
436,427.6219004404013,1611.9491953459133,194.17240257157104,uw,1
437,945.9728247681983,1290.729983905672,207.98919824020513,aa,2
438,460.18985083826664,1476.7041423073576,55.291445544340746,uw,0
439,457.1789303621323,1317.8583811294834,95.1305074832589,ih,1
